problem.name;solver.name;randomGenerator.seed;state→n.iterations;individual→quality→first.agent.velocity.x;individual→quality→first.agent.avg.power;"individual→solution→grid.h→[f.gridFitW(), f.gridFitH(), f.gridString(byRows = true; elementF = f.mapper(map = m.sMap(keys = [h; s; avsin; ahsin; asin; acos]; values = [f; g; b; a; c; d])); yMirror = true)]"
locomotion[flat];grid;18;200;1.45750e-02;4.19039e-01;"{4;4}{;;g;f;;;g;f;;g;f;g;f;a;g;b}"
locomotion[flat];grid;18;200;3.68189e-01;1.31083e+00;"{4;4}{g;f;a;a;;a;b;c;;;g;b;;;g;c}"
locomotion[flat];grid;18;200;3.30211e-01;1.21765e+00;"{4;4}{f;c;;;c;a;d;;;f;d;;g;b;c;c}"
locomotion[flat];grid;18;200;3.21623e-01;1.15943e+00;"{6;4}{;f;d;g;g;g;f;d;;f;;a;c;;f;b;d;c;f;f;a;b;;g}"
locomotion[flat];grid;18;200;9.75153e-01;3.82321e+00;"{6;4}{b;d;a;a;a;a;b;d;g;g;c;a;d;b;;;d;;d;d;f;b;a;c}"
locomotion[flat];grid;18;200;3.70109e-04;4.48965e-01;"{4;4}{;;a;;;g;b;f;c;f;f;;g;g;f;f}"
locomotion[flat];grid;18;200;8.18052e-01;2.21137e+00;"{6;4}{f;d;a;a;f;a;;g;d;;;a;;;a;b;g;c;;b;f;g;c;g}"
locomotion[flat];grid;18;200;9.36878e-01;3.00013e+00;"{6;4}{b;a;a;;c;c;a;;a;g;a;a;g;g;f;;a;f;f;d;c;c;c;d}"
locomotion[flat];grid;18;200;6.25341e-01;1.52243e+00;"{6;4}{b;f;c;;c;;c;f;;a;a;f;;f;f;g;f;;b;f;d;b;g;f}"
locomotion[flat];grid;18;200;3.03960e-01;1.16195e+00;"{6;4}{c;f;c;g;b;;;a;;a;f;f;c;a;f;f;f;;g;g;;g;b;}"
locomotion[flat];grid;18;200;1.86473e-01;7.14647e-01;"{3;4}{f;d;g;g;b;b;;f;g;;c;}"
locomotion[flat];grid;18;200;3.20960e-01;1.30453e+00;"{6;4}{d;a;a;;;g;d;c;g;f;b;c;f;;f;f;;;g;a;;;;}"
locomotion[flat];grid;18;200;4.68889e-01;1.41182e+00;"{6;4}{;d;f;;b;f;b;c;g;c;b;d;g;;;a;f;;d;f;a;d;g;g}"
locomotion[flat];grid;18;200;5.28449e-01;1.41386e+00;"{6;4}{g;f;a;;;c;g;c;f;g;g;a;f;b;b;d;d;g;f;c;b;f;b;f}"
locomotion[flat];grid;18;200;7.86144e-02;6.32782e-01;"{6;4}{c;;f;;g;f;f;b;d;;f;;a;f;c;f;a;f;g;g;g;;g;a}"
locomotion[flat];grid;18;200;1.66728e-01;6.96775e-01;"{3;4}{g;g;;;f;d;b;d;f;g;a;a}"
locomotion[flat];grid;18;200;3.08361e-01;1.24651e+00;"{6;4}{;c;c;b;f;g;f;f;;b;f;g;c;f;d;g;;g;;a;g;f;a;d}"
locomotion[flat];grid;18;200;2.69895e-03;5.42744e-01;"{6;4}{;f;f;b;f;f;f;g;g;f;g;a;g;f;a;g;d;f;g;c;;d;f;g}"
locomotion[flat];grid;18;200;4.93258e-02;5.83957e-01;"{4;3}{;;d;;f;f;b;c;;g;f;c}"
locomotion[flat];grid;18;200;2.42102e-02;5.60277e-01;"{6;4}{;;;c;g;f;;;;g;b;g;f;g;f;g;f;f;f;d;f;f;f;c}"
locomotion[flat];grid;18;200;8.76266e-01;3.06100e+00;"{6;4}{f;c;;b;b;g;a;d;d;a;b;;f;a;d;c;d;b;d;;b;f;d;a}"
locomotion[flat];grid;18;200;-1.00148e-03;5.16908e-01;"{5;4}{;;a;f;c;;f;f;g;f;f;c;c;f;;a;g;g;;}"
locomotion[flat];grid;18;200;7.13233e-01;2.28934e+00;"{6;4}{a;f;d;;a;g;a;g;a;d;c;;a;f;g;c;c;;c;a;;b;f;f}"
locomotion[flat];grid;18;200;5.98577e-01;1.56931e+00;"{5;4}{;f;g;;c;g;g;a;a;c;f;a;c;f;b;g;g;;d;a}"
locomotion[flat];grid;18;200;8.05769e-01;2.52451e+00;"{6;4}{f;c;;a;d;c;d;f;b;;c;c;;d;b;f;c;a;c;f;c;c;;f}"
locomotion[flat];grid;18;200;8.33339e-01;3.04935e+00;"{6;4}{;a;g;c;;a;c;b;a;d;a;c;g;a;d;b;c;;;d;b;g;a;d}"
locomotion[flat];grid;18;200;1.78244e-01;1.07574e+00;"{4;4}{f;b;g;g;g;;g;;g;c;b;;c;a;c;}"
locomotion[flat];grid;18;200;1.65998e-01;7.34595e-01;"{3;4}{a;c;g;g;f;d;g;f;f;g;c;b}"
locomotion[flat];grid;18;200;3.19183e-01;1.33559e+00;"{6;4}{f;d;b;b;g;d;f;b;a;g;d;;d;a;f;d;;;c;f;c;f;;}"
locomotion[flat];grid;18;200;3.99121e-01;1.52069e+00;"{4;4}{c;d;c;b;g;c;g;f;a;a;;b;b;g;d;f}"
locomotion[flat];grid;18;200;3.76869e-01;1.50104e+00;"{6;4}{g;f;;b;;;c;d;f;b;;;d;a;a;f;g;b;c;;b;f;f;}"
locomotion[flat];grid;18;200;2.37930e-01;1.20619e+00;"{6;3}{;;;a;;;;f;a;g;b;;b;g;f;;b;f}"
locomotion[flat];grid;18;200;4.81048e-02;6.86116e-01;"{6;4}{f;b;g;a;d;b;b;f;f;c;f;f;f;g;f;c;f;f;c;b;;f;g;g}"
locomotion[flat];grid;18;200;2.85660e-01;1.21304e+00;"{4;4}{d;;;;c;b;;;g;d;d;;;f;a;b}"
locomotion[flat];grid;18;200;4.43293e-02;6.15019e-01;"{4;4}{g;g;a;;b;f;g;;g;f;d;;g;a;f;c}"
locomotion[flat];grid;18;200;2.91846e-03;5.96468e-01;"{5;4}{d;a;g;f;g;;;;;g;;;;;d;;;;f;f}"
locomotion[flat];grid;18;200;-1.54298e-04;5.34731e-01;"{3;4}{b;b;f;f;;g;f;g;a;;g;}"
locomotion[flat];grid;18;200;1.21042e-03;5.80174e-01;"{4;4}{d;;;;f;g;;;f;g;a;;g;c;g;f}"
locomotion[flat];grid;18;200;7.53949e-01;2.75847e+00;"{6;4}{c;c;c;b;b;b;g;d;a;d;;f;a;b;f;;b;d;d;d;f;b;g;}"
locomotion[flat];grid;18;200;-2.02210e-02;5.25148e-01;"{5;4}{d;f;d;g;;f;b;f;b;c;a;f;f;f;f;g;f;f;c;c}"
locomotion[flat];grid;18;200;6.67812e-01;2.36542e+00;"{6;4}{g;b;d;f;;;c;f;b;c;c;c;g;g;g;f;c;a;d;a;;;a;a}"
locomotion[flat];grid;18;200;5.79349e-01;1.71836e+00;"{4;4}{a;a;a;f;c;;c;;b;c;c;;f;g;g;d}"
locomotion[flat];grid;18;200;6.69595e-01;2.70986e+00;"{6;4}{g;g;a;a;a;f;a;d;d;g;c;;;f;c;g;c;b;d;g;a;c;g;b}"
locomotion[flat];grid;18;200;1.47385e-01;1.06894e+00;"{6;4}{g;g;f;;f;a;;d;d;g;f;a;g;f;g;g;;c;a;f;a;g;f;g}"
locomotion[flat];grid;18;200;4.31152e-01;1.71432e+00;"{4;4}{g;;a;;a;f;g;;d;;g;c;b;d;a;a}"
locomotion[flat];grid;18;200;1.38689e-01;8.04669e-01;"{3;4}{b;d;g;;f;g;d;c;d;;f;g}"
locomotion[flat];grid;18;200;3.86896e-01;1.57310e+00;"{3;4}{c;;b;g;a;g;g;c;;a;b;c}"
locomotion[flat];grid;18;200;3.49644e-01;1.51830e+00;"{6;4}{g;c;g;b;a;a;;;f;g;b;c;;;;;d;c;;;;f;d;f}"
locomotion[flat];grid;18;200;2.60198e-01;1.23776e+00;"{6;4}{;;;;;c;;;;;b;f;;;g;b;a;g;c;c;d;f;c;f}"
locomotion[flat];grid;18;200;2.79012e-01;1.36892e+00;"{3;4}{c;b;;b;d;;c;b;c;f;g;}"
locomotion[flat];grid;18;200;1.47403e-02;6.76326e-01;"{4;3}{f;f;c;c;b;c;f;g;d;;;}"
locomotion[flat];grid;18;200;2.84643e-01;1.43927e+00;"{6;4}{c;a;d;c;;f;g;f;f;c;f;d;c;b;d;f;g;g;f;g;a;f;;a}"
locomotion[flat];grid;18;200;8.94517e-02;7.41962e-01;"{6;4}{;f;b;b;b;f;;b;a;;g;g;a;f;f;a;f;g;f;f;f;g;a;g}"
locomotion[flat];grid;18;200;1.76675e-01;1.13611e+00;"{6;4}{g;c;g;g;b;b;;d;f;f;;a;;;;g;f;;;;;g;g;c}"
locomotion[flat];grid;18;200;1.19539e-03;6.06510e-01;"{6;4}{c;f;f;f;;;f;g;g;d;f;g;a;;f;;g;;g;g;a;g;f;c}"
locomotion[flat];grid;18;200;2.07499e-01;1.20923e+00;"{4;4}{f;a;a;g;;b;g;a;;;g;c;;;;d}"
locomotion[flat];grid;18;200;9.21273e-02;8.00180e-01;"{6;4}{a;g;c;c;f;a;f;f;f;d;f;g;;f;;g;;g;d;f;;;;}"
locomotion[flat];grid;18;200;7.50589e-01;3.27654e+00;"{6;4}{b;b;a;;a;b;g;d;b;a;c;;;b;a;a;c;a;d;g;g;g;f;d}"
locomotion[flat];grid;18;200;-2.56662e-03;6.07922e-01;"{6;4}{;f;f;;d;g;g;c;a;f;d;f;b;f;c;g;g;g;f;g;f;a;g;g}"
locomotion[flat];grid;18;200;5.68309e-01;2.34338e+00;"{5;4}{f;d;f;a;a;b;b;;a;;;a;a;g;;a;b;c;;}"
locomotion[flat];grid;18;200;5.64077e-01;1.82130e+00;"{6;4}{d;c;f;a;;;c;c;f;a;d;;a;g;g;d;;;b;f;b;c;f;f}"
locomotion[flat];grid;18;200;7.14796e-01;3.22325e+00;"{6;4}{g;a;a;;a;c;f;a;d;b;c;;a;d;d;c;c;f;;a;c;g;b;g}"
locomotion[flat];grid;18;200;6.87395e-01;2.75916e+00;"{6;4}{b;d;d;;c;a;c;b;a;g;a;;f;a;d;d;c;c;b;g;;g;g;d}"
locomotion[flat];grid;18;200;6.48286e-01;2.62078e+00;"{6;4}{c;;b;c;b;b;b;c;c;a;f;g;d;a;c;b;g;g;g;f;a;d;c;a}"
locomotion[flat];grid;18;200;4.46163e-01;1.77568e+00;"{4;4}{d;d;d;b;;c;a;f;;f;c;;;;a;a}"
locomotion[flat];grid;18;200;2.74314e-01;1.47408e+00;"{3;4}{d;d;b;f;d;c;;;a;;f;a}"
locomotion[flat];grid;18;200;2.59077e-01;1.30231e+00;"{6;4}{;g;g;g;;;;a;a;g;;c;f;c;c;d;d;g;b;f;f;f;b;}"
locomotion[flat];grid;18;200;9.90358e-02;8.11398e-01;"{6;4}{;d;;;;;f;a;;;;;f;a;g;f;a;f;;g;g;g;d;g}"
locomotion[flat];grid;18;200;1.25325e-01;1.14157e+00;"{5;4}{f;b;;g;d;g;b;f;;d;;;g;;g;;b;g;g;c}"
locomotion[flat];grid;18;200;3.02011e-01;1.55612e+00;"{3;4}{f;b;b;f;c;d;;a;d;g;a;c}"
locomotion[flat];grid;18;200;5.08216e-02;7.49570e-01;"{6;4}{a;d;d;f;c;g;g;g;g;c;f;;f;f;c;f;;;;g;d;;;}"
locomotion[flat];grid;18;200;3.60762e-01;1.70459e+00;"{6;4}{g;f;g;b;b;;g;c;c;f;d;;d;;g;a;f;a;b;;b;g;c;f}"
locomotion[flat];grid;18;200;3.55673e-01;1.65851e+00;"{6;4}{d;d;d;c;;b;g;;d;f;f;f;c;f;f;a;c;f;d;b;b;c;f;a}"
locomotion[flat];grid;18;200;1.19373e-01;9.84005e-01;"{6;4}{f;b;c;g;f;a;;g;g;d;f;d;g;c;g;b;f;f;f;g;d;;c;f}"
locomotion[flat];grid;18;200;1.00195e-01;9.72235e-01;"{6;4}{g;d;c;c;g;f;f;;f;f;a;f;d;g;c;f;f;;d;f;d;b;;}"
locomotion[flat];grid;18;200;1.65364e-01;1.20960e+00;"{6;4}{f;g;c;c;b;g;a;;a;f;d;g;b;;f;f;g;f;f;a;d;;g;d}"
locomotion[flat];grid;18;200;6.68298e-01;2.72585e+00;"{6;4}{g;f;;c;b;b;f;b;d;g;b;b;c;a;;a;f;;a;d;a;f;c;a}"
locomotion[flat];grid;18;200;5.62509e-03;6.84775e-01;"{6;4}{f;a;b;d;g;d;f;f;f;a;f;;b;g;f;;;;;f;;;;}"
locomotion[flat];grid;18;200;2.13997e-01;1.25422e+00;"{6;4}{f;a;a;;g;b;d;g;f;d;a;f;;c;;;g;f;;;g;g;d;}"
locomotion[flat];grid;18;200;2.08828e-01;1.24400e+00;"{6;4}{a;f;d;b;;;f;g;a;f;;;b;a;f;g;;;;f;d;d;c;b}"
locomotion[flat];grid;18;200;1.30342e-03;6.76940e-01;"{5;4}{;g;;f;d;g;f;f;g;;;b;f;f;d;b;a;f;b;f}"
locomotion[flat];grid;18;200;-2.38918e-04;6.78000e-01;"{5;4}{f;d;f;f;f;;;g;b;f;;;d;;a;;;g;f;c}"
locomotion[flat];grid;18;200;7.10698e-01;3.38862e+00;"{6;4}{c;d;f;a;a;c;d;d;;d;a;;;f;a;a;a;a;c;g;f;g;d;a}"
locomotion[flat];grid;18;200;5.57964e-01;1.90074e+00;"{6;4}{f;f;b;;a;c;b;;f;a;a;;g;b;;d;a;g;;f;b;d;f;c}"
locomotion[flat];grid;18;200;6.19241e-01;2.78157e+00;"{6;4}{a;;b;f;;d;a;c;g;a;b;f;c;a;a;;b;a;a;;c;;;c}"
locomotion[flat];grid;18;200;5.67373e-01;2.56816e+00;"{6;4}{b;b;d;;c;a;d;f;a;a;a;;d;f;;f;d;b;f;d;b;g;d;}"
locomotion[flat];grid;18;200;2.69769e-01;1.55871e+00;"{6;4}{g;b;;b;;;a;b;d;g;;;c;g;b;a;f;;g;f;f;g;d;d}"
locomotion[flat];grid;18;200;1.06847e-01;1.12895e+00;"{6;4}{;b;c;b;d;g;g;g;;b;f;f;d;a;f;f;f;d;d;g;;;b;f}"
locomotion[flat];grid;18;200;2.38646e-01;1.39503e+00;"{6;4}{a;f;d;f;;;d;;d;f;a;b;a;d;b;g;;f;;f;f;;;}"
locomotion[flat];grid;18;200;1.06285e-02;9.37527e-01;"{6;4}{;g;f;c;f;b;g;f;f;a;d;g;d;a;d;g;d;;;f;b;f;;}"
locomotion[flat];grid;19;200;1.34079e+00;2.22321e+00;"{6;4}{d;d;;;;c;g;a;d;;g;c;g;a;g;b;c;d;d;;d;f;d;f}"
locomotion[flat];grid;19;200;1.35116e-01;1.83929e-01;"{3;4}{;d;g;f;b;f;;f;g;;;g}"
locomotion[flat];grid;19;200;6.75550e-01;2.11931e+00;"{6;4}{a;d;;b;c;f;;c;d;b;g;b;c;f;g;;b;g;f;f;f;a;g;d}"
locomotion[flat];grid;19;200;6.69196e-01;1.34944e+00;"{6;4}{;;;f;;f;;;g;a;c;b;;d;g;c;b;b;f;b;f;d;a;f}"
locomotion[flat];grid;19;200;3.31260e-01;6.99867e-01;"{5;4}{b;f;a;a;g;;a;f;d;;f;d;b;f;;;f;f;f;}"
locomotion[flat];grid;19;200;2.13980e-01;5.85334e-01;"{3;4}{d;c;g;;f;f;g;g;;b;;}"
locomotion[flat];grid;19;200;4.40984e-01;1.21163e+00;"{6;4}{f;;a;a;f;b;g;f;g;c;;;g;a;f;a;a;g;g;c;c;f;g;}"
locomotion[flat];grid;19;200;4.90656e-01;1.33302e+00;"{6;4}{a;c;c;;b;;f;a;c;f;d;;b;c;f;a;f;d;b;f;a;f;g;g}"
locomotion[flat];grid;19;200;4.64929e-01;1.27398e+00;"{3;4}{c;c;b;a;a;b;c;f;f;;;b}"
locomotion[flat];grid;19;200;9.57871e-01;3.35490e+00;"{6;4}{c;c;a;;b;b;;f;c;c;b;d;c;b;b;f;a;b;c;;b;a;g;a}"
locomotion[flat];grid;19;200;8.24517e-04;1.85791e-01;"{6;4}{;g;f;f;d;;f;g;a;f;f;g;b;f;f;f;b;f;f;g;d;f;a;f}"
locomotion[flat];grid;19;200;3.25927e-01;7.28875e-01;"{4;4}{;f;;c;;f;f;c;f;;g;f;d;c;b;}"
locomotion[flat];grid;19;200;8.55649e-01;2.77695e+00;"{6;4}{b;f;;d;c;c;b;g;;g;c;c;;d;f;b;b;a;a;g;d;f;c;a}"
locomotion[flat];grid;19;200;6.68079e-01;1.65505e+00;"{4;4}{a;;c;;b;d;a;a;f;f;;g;c;b;g;d}"
locomotion[flat];grid;19;200;6.89442e-01;2.39611e+00;"{6;4}{f;f;;b;d;;f;d;c;d;d;b;f;d;;b;g;a;c;b;a;f;c;d}"
locomotion[flat];grid;19;200;4.08633e-01;1.43457e+00;"{6;4}{g;f;b;a;a;f;g;g;f;;c;;g;f;;d;c;c;g;g;c;g;b;f}"
locomotion[flat];grid;19;200;9.53862e-01;3.30186e+00;"{6;4}{c;;f;d;a;a;g;;a;a;a;c;d;c;b;g;a;a;f;c;c;f;g;a}"
locomotion[flat];grid;19;200;1.32159e-01;5.72207e-01;"{3;4}{c;f;;;a;f;g;g;b;f;b;}"
locomotion[flat];grid;19;200;7.10313e-01;2.50748e+00;"{6;4}{g;d;;c;;c;f;a;g;d;g;c;d;b;d;b;d;a;c;c;b;f;d;g}"
locomotion[flat];grid;19;200;6.27654e-01;1.45953e+00;"{6;4}{g;a;d;d;g;a;g;g;;f;f;c;g;c;;;d;f;b;g;;f;c;g}"
locomotion[flat];grid;19;200;4.68559e-02;4.53520e-01;"{2;4}{f;;d;g;d;c;f;g}"
locomotion[flat];grid;19;200;6.31907e-03;3.64621e-01;"{3;4}{g;d;;;g;g;b;g;g;f;;g}"
locomotion[flat];grid;19;200;4.87620e-01;1.44497e+00;"{4;4}{g;a;;c;a;f;a;g;a;b;a;g;g;b;d;}"
locomotion[flat];grid;19;200;8.51617e-01;3.65434e+00;"{6;4}{b;a;a;;;a;d;b;a;a;g;a;a;d;d;g;a;;a;;g;a;;}"
locomotion[flat];grid;19;200;-2.77762e-02;1.85872e-01;"{3;3}{c;;;f;f;;f;b;f}"
locomotion[flat];grid;19;200;8.03665e-01;2.92750e+00;"{6;4}{a;;g;;;c;b;c;b;b;a;c;g;f;;d;d;d;b;a;d;g;;a}"
locomotion[flat];grid;19;200;6.48831e-01;2.09051e+00;"{6;4}{g;f;c;;a;g;c;d;g;b;c;;;d;a;a;c;;c;f;f;;a;f}"
locomotion[flat];grid;19;200;8.17211e-01;3.57312e+00;"{6;4}{c;d;a;;d;a;d;f;a;b;;a;d;g;d;g;a;c;b;b;d;g;d;b}"
locomotion[flat];grid;19;200;5.61163e-01;1.57140e+00;"{6;4}{f;f;c;;f;b;g;;f;c;b;;;c;a;g;c;g;c;a;;g;b;g}"
locomotion[flat];grid;19;200;7.09307e-01;2.75509e+00;"{6;4}{d;d;g;;f;b;a;;c;d;g;b;b;a;g;g;d;b;f;d;a;c;f;a}"
locomotion[flat];grid;19;200;6.58845e-01;2.37785e+00;"{6;4}{f;;g;c;g;b;a;d;a;a;f;d;g;c;;d;d;;b;a;f;f;b;b}"
locomotion[flat];grid;19;200;3.52050e-01;1.47791e+00;"{6;4}{f;a;;c;g;;c;d;d;f;g;a;;c;g;f;c;;c;f;f;d;f;c}"
locomotion[flat];grid;19;200;1.67953e-01;7.74231e-01;"{3;4}{c;g;b;;a;g;f;c;f;;c;f}"
locomotion[flat];grid;19;200;3.18693e-01;1.18443e+00;"{4;4}{f;b;;a;a;f;g;c;g;b;a;a;c;g;g;}"
locomotion[flat];grid;19;200;1.13961e-01;5.87469e-01;"{4;2}{c;d;d;f;;b;f;}"
locomotion[flat];grid;19;200;2.32062e-01;9.55590e-01;"{6;4}{f;f;b;a;g;g;c;f;a;a;c;f;f;b;c;c;;;c;;f;g;f;g}"
locomotion[flat];grid;19;200;3.05256e-01;1.13417e+00;"{6;4}{;f;a;;g;a;g;f;g;f;;d;g;f;g;a;f;g;b;g;f;b;b;g}"
locomotion[flat];grid;19;200;4.85212e-01;1.49124e+00;"{6;4}{;f;a;a;;a;d;a;;d;c;f;f;c;c;f;a;f;g;f;;f;g;f}"
locomotion[flat];grid;19;200;6.55295e-01;2.33237e+00;"{6;4}{f;d;b;;d;;a;f;a;b;c;b;c;;b;d;;d;d;;f;g;;a}"
locomotion[flat];grid;19;200;1.85183e-01;9.31291e-01;"{4;4}{d;g;;;g;d;b;;g;g;g;c;f;g;c;d}"
locomotion[flat];grid;19;200;-2.69132e-02;3.55684e-01;"{6;4}{d;b;c;f;g;f;c;f;a;f;f;g;f;d;g;;;f;g;f;;;;}"
locomotion[flat];grid;19;200;1.86230e-02;5.55975e-01;"{3;4}{;g;g;d;f;f;f;c;;a;c;f}"
locomotion[flat];grid;19;200;1.20420e-02;4.98785e-01;"{6;4}{g;c;f;b;;f;g;;f;a;f;a;c;f;b;d;d;f;f;f;f;c;g;g}"
locomotion[flat];grid;19;200;4.11482e-03;4.39342e-01;"{4;4}{a;f;a;;a;g;f;f;f;f;;g;g;b;f;}"
locomotion[flat];grid;19;200;-1.58119e-03;3.93375e-01;"{4;4}{f;g;;f;;f;c;f;f;f;f;d;d;g;d;}"
locomotion[flat];grid;19;200;7.21180e-01;3.04856e+00;"{6;4}{g;f;f;a;a;g;b;b;;a;c;b;;b;g;b;;b;c;g;c;c;;}"
locomotion[flat];grid;19;200;6.21229e-04;4.68545e-01;"{6;4}{;;f;a;f;g;;g;f;f;a;f;g;a;f;a;f;;;b;c;b;g;}"
locomotion[flat];grid;19;200;4.76044e-01;1.51422e+00;"{4;4}{b;;d;g;f;a;;c;g;g;c;c;g;c;b;}"
locomotion[flat];grid;19;200;6.42887e-01;2.67634e+00;"{6;4}{g;;;d;g;a;f;b;c;b;a;d;d;b;b;c;;d;b;g;f;g;c;g}"
locomotion[flat];grid;19;200;5.36507e-01;2.00560e+00;"{6;4}{g;c;;g;a;;f;d;g;c;c;;;b;f;d;d;a;a;d;g;d;f;f}"
locomotion[flat];grid;19;200;3.09449e-01;1.28733e+00;"{3;4}{d;c;b;;f;;c;f;d;a;c;}"
locomotion[flat];grid;19;200;6.27052e-01;2.36005e+00;"{6;4}{a;f;;a;a;;d;g;a;f;c;c;c;b;a;c;d;a;g;;c;f;;f}"
locomotion[flat];grid;19;200;6.78865e-01;2.92410e+00;"{6;4}{f;a;;c;f;d;c;d;c;b;d;b;;;c;d;d;d;a;c;a;g;b;f}"
locomotion[flat];grid;19;200;5.43869e-01;2.25615e+00;"{6;4}{a;c;f;;a;c;;d;g;a;;f;f;b;;c;a;g;;c;g;g;c;g}"
locomotion[flat];grid;19;200;2.50658e-01;1.20366e+00;"{3;4}{c;b;a;g;b;c;c;;g;d;g;}"
locomotion[flat];grid;19;200;5.37694e-01;2.04838e+00;"{6;4}{f;f;a;;c;;b;;d;f;a;g;g;d;c;;f;a;b;d;d;b;g;b}"
locomotion[flat];grid;19;200;1.89213e-01;1.13190e+00;"{6;4}{g;f;c;f;c;;g;c;d;d;g;;;f;g;;d;c;g;g;g;;a;f}"
locomotion[flat];grid;19;200;1.74416e-01;1.02546e+00;"{3;4}{b;d;f;;;c;;;a;;b;f}"
locomotion[flat];grid;19;200;7.87087e-02;7.81642e-01;"{6;4}{c;b;f;d;f;d;f;f;b;c;f;f;g;f;f;f;d;f;a;a;;d;f;f}"
locomotion[flat];grid;19;200;1.56369e-01;9.10615e-01;"{4;4}{g;f;g;a;f;g;g;c;a;b;d;b;g;g;f;g}"
locomotion[flat];grid;19;200;1.47051e-01;8.12192e-01;"{4;3}{;;;d;;;c;f;a;g;d;}"
locomotion[flat];grid;19;200;4.49997e-02;6.66164e-01;"{6;4}{f;d;f;f;d;g;d;g;f;;f;c;f;f;f;b;d;g;;;;g;c;}"
locomotion[flat];grid;19;200;1.22765e-02;6.04205e-01;"{6;4}{c;b;a;f;g;f;a;f;;a;f;f;f;f;f;c;b;a;g;f;f;a;;}"
locomotion[flat];grid;19;200;6.40974e-03;5.24721e-01;"{6;4}{d;;g;f;f;f;f;;f;g;d;g;a;f;g;c;;g;;g;f;f;g;}"
locomotion[flat];grid;19;200;4.02160e-02;6.48274e-01;"{6;4}{f;g;;d;;f;b;;f;c;g;g;g;f;c;;c;f;;b;f;a;f;g}"
locomotion[flat];grid;19;200;6.72893e-01;3.14999e+00;"{6;4}{f;a;a;a;a;c;d;g;g;g;b;;a;c;c;;b;;f;b;b;;d;c}"
locomotion[flat];grid;19;200;-8.58366e-03;4.98077e-01;"{6;4}{;f;c;f;d;;g;d;g;a;g;c;f;b;f;g;f;g;g;f;g;f;f;}"
locomotion[flat];grid;19;200;6.20866e-01;2.42039e+00;"{6;4}{b;g;d;a;a;g;;d;;b;c;;b;f;d;g;b;f;a;;b;f;d;g}"
locomotion[flat];grid;19;200;4.62482e-01;1.61497e+00;"{6;4}{d;f;d;a;a;;c;b;g;f;a;;d;g;;b;f;;c;b;c;g;g;f}"
locomotion[flat];grid;19;200;6.31385e-01;3.07383e+00;"{6;4}{c;c;b;c;b;b;c;c;c;f;b;b;f;;f;;g;c;;d;a;b;c;d}"
locomotion[flat];grid;19;200;5.09490e-01;2.13625e+00;"{6;4}{;b;g;a;g;;b;d;d;g;c;;;;a;a;c;;;a;f;;g;g}"
locomotion[flat];grid;19;200;5.28999e-01;2.15470e+00;"{6;4}{d;;b;d;;;g;f;b;b;;;c;f;a;b;g;;c;g;b;b;g;g}"
locomotion[flat];grid;19;200;1.96893e-01;1.28877e+00;"{4;4}{g;g;a;a;f;c;d;;g;a;;;g;d;c;}"
locomotion[flat];grid;19;200;3.02617e-01;1.55500e+00;"{6;4}{;f;d;b;b;f;;c;f;;d;d;d;a;g;g;d;f;g;f;f;;a;f}"
locomotion[flat];grid;19;200;1.81439e-01;1.16139e+00;"{6;4}{g;g;d;f;b;d;a;g;;g;f;;a;f;f;g;;;d;a;;;;}"
locomotion[flat];grid;19;200;2.50346e-01;1.37147e+00;"{6;4}{b;g;f;;d;c;;g;d;b;g;a;b;f;g;f;g;f;g;f;d;;d;g}"
locomotion[flat];grid;19;200;2.69097e-01;1.41516e+00;"{6;4}{d;f;g;d;f;c;;d;d;a;f;;f;c;g;d;f;g;;c;g;g;g;c}"
locomotion[flat];grid;19;200;7.56288e-02;7.90678e-01;"{6;4}{d;g;c;f;a;f;g;g;d;b;f;d;b;f;f;d;f;d;g;d;c;f;f;f}"
locomotion[flat];grid;19;200;1.40649e-01;1.04618e+00;"{6;4}{b;f;g;c;b;c;g;g;f;b;g;f;;g;d;;f;d;;d;f;g;a;f}"
locomotion[flat];grid;19;200;2.92695e-01;1.52166e+00;"{6;4}{g;d;d;a;a;f;;;f;c;c;c;;b;f;d;f;;g;b;f;f;d;d}"
locomotion[flat];grid;19;200;1.58157e-01;1.10748e+00;"{6;4}{;;f;d;g;a;;;f;b;f;d;;f;d;d;;;g;b;f;g;f;c}"
locomotion[flat];grid;19;200;3.15981e-02;7.30001e-01;"{4;4}{g;b;a;f;;f;g;f;d;f;g;a;f;a;g;b}"
locomotion[flat];grid;19;200;4.49578e-03;6.01225e-01;"{3;4}{;b;g;g;a;b;;f;a;;f;g}"
locomotion[flat];grid;19;200;1.29397e-01;9.62130e-01;"{3;4}{b;d;b;;g;f;;f;;c;b;c}"
locomotion[flat];grid;19;200;-6.71244e-04;5.43745e-01;"{6;4}{f;g;g;b;f;f;g;g;f;g;;f;d;g;g;f;a;;f;a;g;g;;}"
locomotion[flat];grid;19;200;1.13779e-01;9.39536e-01;"{6;4}{c;d;f;c;g;g;a;g;d;g;;g;f;f;a;g;g;g;g;g;;g;;d}"
locomotion[flat];grid;19;200;7.53946e-03;6.70098e-01;"{6;4}{d;f;a;;f;;f;;g;g;f;;g;;g;f;g;g;d;g;b;d;f;}"
locomotion[flat];grid;19;200;1.04284e-01;8.39972e-01;"{3;4}{d;b;d;f;f;;f;g;;f;d;a}"
